miRNA,GSM7886764,GSM7886765,GSM7886766,GSM7886767,GSM7886768,GSM7886769,GSM7886770,GSM7886771,GSM7886772,GSM7886773,GSM7886774,GSM7886775,GSM7886776,GSM7886777,GSM7886778
hsa-miR-6830-5p,0.1,0.1,0.1,0.1,1.6955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6831-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6831-5p,33.1564,67.232,4.95507,104.8074,162.0363,279.458,179.0528,164.9784,320.651,153.4197,205.9702,131.0459,168.0008,97.0675,154.8625
hsa-miR-6832-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6832-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.71324,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6833-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6833-5p,15.18175,40.9086,0.1,49.8265,72.8282,132.3923,88.6474,90.1712,224.335,113.6917,107.8821,77.2869,119.4467,68.001,120.9971
hsa-miR-6834-3p,4.45909,0.1,3.87799,4.60828,4.75411,4.281,4.25029,4.41116,4.10104,5.58493,4.35914,0.1,4.69326,4.55562,4.28108
hsa-miR-6834-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6835-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6835-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6836-3p,4.37834,3.81857,0.1,6.70099,8.02585,9.93711,15.21517,13.12524,9.5913,7.79539,8.27095,6.37889,5.54542,5.37735,6.58632
hsa-miR-6836-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6837-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6837-5p,0.1,2.00069,0.1,2.50008,5.52888,2.28211,7.00633,0.1,0.1,0.1,2.43137,0.1,0.1,0.1,1.90406
hsa-miR-6838-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6838-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6839-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6839-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6840-3p,11.72654,9.92876,0.1,20.93544,30.56389,36.831,60.9977,41.0543,50.4213,42.2029,23.82906,25.56317,24.58511,24.06978,38.5375
hsa-miR-6840-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6841-3p,2.73573,0.1,0.1,1.87381,3.74697,3.79119,4.07422,1.92888,4.00514,2.03811,3.70792,0.1,0.1,0.1,0.1
hsa-miR-6841-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6842-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6842-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6843-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6845-3p,2.68757,0.1,0.1,4.07819,4.50389,6.75398,7.35017,7.49649,14.06245,7.20764,4.2439,2.38353,0.1,4.37117,4.51817
hsa-miR-6845-5p,4.04912,7.8299,0.1,13.16676,15.90507,22.58716,24.6469,15.36518,24.4663,14.62684,14.61346,11.18934,9.75869,16.79186,12.6337
hsa-miR-6846-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6846-5p,7.18387,11.84337,0.1,14.33473,23.7293,23.0308,34.9114,10.71353,15.13545,6.12098,14.22624,8.02248,6.31047,2.1257,10.45087
hsa-miR-6847-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6847-5p,0.1,6.34256,0.1,4.08599,5.87968,7.54376,7.87799,4.6802,8.90663,1.90061,6.5711,2.78253,4.20732,0.1,2.00193
hsa-miR-6848-3p,12.53285,14.88831,5.81988,21.0383,18.69459,32.9574,33.8487,33.9544,32.6171,22.4228,28.4145,20.7137,20.17435,20.5233,23.7512
hsa-miR-6848-5p,0.1,0.1,0.1,2.22594,3.1368,5.3089,4.97729,3.90834,5.29317,3.48667,3.12801,0.1,2.03563,0.1,3.55504
hsa-miR-6849-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6849-5p,2.48496,17.68915,0.1,9.11137,11.94348,12.01112,13.75874,21.3811,18.90753,15.16537,11.99841,10.68647,9.25946,6.37148,9.77167
hsa-miR-6850-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6850-5p,128.7445,124.127,16.90138,200.5444,154.7029,422.65,471.158,866.818,1008.743,821.255,312.991,307.159,341.386,401.404,380.171
hsa-miR-6851-3p,6.28691,8.20438,5.46016,8.04057,8.37687,8.96911,8.24888,7.26743,7.96507,8.67845,8.72893,7.02226,8.00058,7.91422,7.33107
hsa-miR-6851-5p,4.35854,0.1,0.1,7.65613,9.07286,12.21228,16.48474,18.64148,28.61895,19.43385,8.10375,9.37332,8.30212,8.73767,11.18983
hsa-miR-6852-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6852-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6853-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6853-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6854-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6854-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6855-3p,6.75988,5.53674,3.69659,6.79772,8.17597,6.39702,6.89228,9.19446,7.72856,9.09801,6.71067,6.26015,7.15687,6.41261,7.32368
hsa-miR-6855-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6856-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6856-5p,0.1,14.48496,0.1,5.51297,10.86089,9.82529,8.89406,6.75101,13.49317,5.22773,9.36977,7.75891,7.33503,0.1,5.29003
hsa-miR-6857-3p,5.22087,4.34438,2.55719,4.68679,6.12072,5.51858,5.01629,6.75451,7.0795,6.88632,5.52231,4.90053,5.68141,4.71034,5.21218
hsa-miR-6857-5p,1.69199,0.1,0.1,4.89652,3.22701,5.34118,11.85069,7.00101,13.41406,4.38559,7.9102,2.7389,3.97343,2.9448,5.03667
hsa-miR-6858-3p,21.91679,7.51205,7.59226,11.62793,15.23419,10.46899,11.20429,12.04135,10.13782,17.9767,12.8817,11.04899,16.32589,11.16755,11.60282
hsa-miR-6858-5p,15.11461,17.45474,0.1,30.0265,40.4882,42.0855,49.1395,52.2913,63.9794,40.9245,32.4726,32.9019,31.7517,25.49138,41.8881
hsa-miR-6859-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6859-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6860,1.3078,13.4264,0.1,6.51462,8.8081,15.27996,16.66412,9.98506,15.20592,6.09673,11.77491,8.05966,7.54774,1.8798,7.05112
hsa-miR-6861-3p,7.16632,6.65355,4.60178,7.59649,8.42247,8.04488,7.36839,8.44687,8.69353,9.70391,8.45431,7.97453,9.03607,7.16355,8.13263
hsa-miR-6861-5p,5.45623,6.27627,0.1,9.10652,13.88648,26.5053,20.88061,37.0209,53.2069,30.0176,12.31662,13.72568,13.1196,12.04539,19.84082
hsa-miR-6862-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6862-5p,0.1,0.1,0.1,0.1,0.1,6.26221,0.1,5.96933,7.9726,4.93968,0.1,0.1,0.1,0.1,0.1
hsa-miR-6863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6864-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6864-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6865-3p,10.67562,10.46451,7.75861,11.33728,12.63987,11.68292,12.63351,11.73136,11.4034,14.70171,11.77291,12.34538,13.09746,10.80807,11.31978
hsa-miR-6865-5p,3.80727,9.1031,0.1,11.18779,19.92114,42.4747,24.11738,26.12392,146.1892,36.0936,30.3255,19.2047,26.32114,20.02967,27.6269
hsa-miR-6866-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6866-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6867-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6867-5p,36.9174,97.9608,4.38995,99.7956,188.486,353.399,204.789,222.059,496.062,303.522,280.455,232.164,252.739,220.55,342.632
hsa-miR-6868-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6868-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6869-3p,0.1,0.1,0.1,3.41728,3.9807,4.1011,3.15774,3.44167,10.338,3.26093,4.28976,3.33002,3.0969,2.68834,3.98779
hsa-miR-6869-5p,852.919,956.629,106.7914,1510.953,1564.995,2740.984,3039.483,4647.8,9302.56,4716.45,1771.55,2156.817,1890.611,1951.315,3348.199
hsa-miR-6870-3p,3.53481,4.49012,3.25609,4.55693,4.95584,5.13571,4.95241,4.69471,5.86469,5.46141,5.2573,4.30451,4.23281,4.59876,4.90995
hsa-miR-6870-5p,0.1,0.1,0.1,4.40909,4.84184,3.33314,5.80358,6.07824,7.24864,2.28439,3.5916,0.1,2.71247,2.14046,5.58084
hsa-miR-6871-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6871-5p,0.1,4.06647,0.1,0.1,0.1,0.1,0.1,0.1,4.06121,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6872-3p,1.91483,1.85086,0.1,5.71547,6.33657,4.84585,5.9962,5.98894,6.69127,6.44739,3.7209,4.00512,3.0204,3.61026,5.3869
hsa-miR-6872-5p,0.1,4.66939,0.1,7.91724,12.55328,15.46374,12.85565,13.25966,14.38697,8.58579,9.72708,8.08137,9.00779,5.2119,11.40458
hsa-miR-6873-3p,0.1,7.42731,0.1,2.27435,5.82732,0.1,0.1,0.1,0.1,0.1,2.52075,4.02404,2.20568,0.1,2.70739
hsa-miR-6873-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6874-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6874-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6875-3p,0.1,0.1,0.1,0.1,0.1,2.58962,3.70589,0.1,0.1,0.1,2.42353,0.1,0.1,0.1,0.1
hsa-miR-6875-5p,13.86207,32.5882,0.1,87.4248,35.3084,20.14245,116.1915,79.5834,132.9262,33.376,55.7962,176.0426,92.8687,66.7892,175.6709
hsa-miR-6876-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6876-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6877-3p,5.56814,2.4201,3.21507,6.03723,5.90213,6.75475,6.89709,7.71383,7.27138,7.26383,6.84583,5.89799,6.38472,6.37146,5.47961
hsa-miR-6877-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6878-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6878-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6879-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6879-5p,43.4733,88.7556,3.99532,121.0958,119.1479,182.641,191.8889,268.564,334.491,192.2332,177.3219,175.3211,170.6332,130.9768,208.8819
hsa-miR-6880-3p,6.08934,6.89089,4.56937,7.69534,8.84584,9.43942,9.22159,9.96488,12.84235,10.98191,9.05339,8.29532,8.65221,7.45708,8.88325
hsa-miR-6880-5p,1.21789,2.54126,0.1,7.69498,7.99772,18.70432,11.38075,11.61559,21.72076,9.45747,8.43405,4.90495,6.62975,3.53575,8.55768
hsa-miR-6881-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6881-5p,0.877418,2.5634,0.1,5.33947,10.37439,14.85653,12.0574,8.38151,17.08589,9.22691,10.33108,6.18008,9.03546,5.56301,9.61166
hsa-miR-6882-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6882-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6883-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6883-5p,0.1,21.81342,0.1,5.95222,11.93261,10.51135,7.12118,8.13557,15.65396,5.82413,12.14802,9.20404,8.28712,1.89174,2.76139
hsa-miR-6884-3p,5.37603,3.99345,3.14947,5.44142,7.17001,5.33806,5.10164,6.1403,8.34324,7.28613,6.49619,6.04213,6.74393,5.17858,6.22821
hsa-miR-6884-5p,0.1,6.44238,0.1,0.1,3.37085,0.1,0.1,0.1,1.80422,0.1,2.0098,0.1,0.1,0.1,0.1
hsa-miR-6885-3p,2.88098,0.1,1.23204,0.1,1.57425,1.63525,1.7678,1.91424,1.9889,3.82158,0.1,0.1,0.1,0.1,0.1
hsa-miR-6885-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6886-3p,6.3621,0.1,2.95013,4.61691,8.2503,4.94358,6.09574,7.5306,4.97491,7.58265,5.18351,6.38647,7.71597,0.1,4.36438
hsa-miR-6886-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.82509,3.97892,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6887-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6887-5p,3.77456,1.93091,0.1,5.94002,12.85467,22.11612,13.68385,9.92418,28.8663,11.19746,15.66115,7.51959,9.91238,7.28786,13.04483
hsa-miR-6888-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6888-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6889-3p,7.84987,11.01075,7.26576,11.28036,11.47498,12.54981,13.18971,12.37556,14.04878,12.40605,11.90186,10.3165,10.16153,10.15974,11.1549
hsa-miR-6889-5p,13.01528,15.70505,0.1,34.3832,25.9242,64.8218,73.3513,61.6838,82.3222,39.377,41.9016,32.3708,27.4334,29.21,39.0164
hsa-miR-6890-3p,6.07729,4.70122,3.51859,5.06996,6.51015,5.90242,5.51134,7.31802,6.09992,8.13246,5.79577,5.54464,6.17941,5.4525,5.4036
hsa-miR-6890-5p,0.1,0.1,0.1,0.1,2.10668,1.78665,0.1,2.63464,2.68672,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6891-3p,2.96848,0.1,1.3156,1.96789,4.5495,3.93891,1.74135,4.51622,6.58572,5.88189,4.77614,2.38614,5.47033,2.14919,5.18831
hsa-miR-6891-5p,143.1894,194.5139,9.36878,238.3891,236.1275,538.467,478.987,959.996,1769.081,890.855,367.4854,315.3547,394.65,332.3764,461.99
hsa-miR-6892-3p,1.34055,0.1,0.1,0.1,2.16167,3.79512,1.84498,2.47206,5.32216,2.42164,1.91174,2.73559,2.01884,2.71925,2.22429
hsa-miR-6892-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6893-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6893-5p,23.3639,36.1682,0.1,53.4635,52.0348,99.1447,113.4558,82.4042,131.7097,72.4183,71.1637,48.3812,44.404,35.1709,70.9909
hsa-miR-6894-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6894-5p,0.1,0.1,0.1,0.1,2.35128,1.73297,5.38283,2.10349,2.39004,0.1,0.1,0.1,0.1,0.1,2.21137
hsa-miR-6895-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-6895-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7-1-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7-2-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-708-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-708-5p,0.1,0.1,0.1,0.1,2.007838,0.1,0.887434,0.98797,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7106-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7106-5p,9.53708,8.69367,0.1,18.25155,22.50186,38.14766,31.962,39.14642,175.4557,54.61651,25.584,21.76297,27.41531,21.66333,30.7788
hsa-miR-7107-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7107-5p,910.054,1719.806,66.8847,1935.303,2218.559,5198.07,3739.865,7606.21,12837.42,6507.7,3636.244,3004.589,4013.394,2624.487,4119.416
hsa-miR-7108-3p,6.34343,4.51643,3.13666,5.3588,6.16258,5.15242,5.81201,6.04065,6.69141,7.11017,5.67097,5.6412,5.93026,5.08174,6.37742
hsa-miR-7108-5p,48.6973,38.5989,4.25974,77.336,74.5812,163.1837,165.3642,226.255,298.329,164.5982,92.3505,86.0649,91.4234,84.066,114.0551
hsa-miR-7109-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.80698,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7109-5p,2.16744,4.27995,0.1,5.63099,13.89947,23.29778,13.4047,13.8643,26.98981,12.2869,15.6091,10.7609,14.5242,8.15079,14.5705
hsa-miR-711,1.22963,4.46417,0.1,5.46486,9.00459,19.26757,12.66919,17.86924,26.3552,14.76624,12.75698,7.16555,10.67039,13.68064,11.29213
hsa-miR-7110-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7110-5p,298.401,574.331,59.0337,901.597,1023.755,3647.97,1738.596,4705.85,6307.33,4999.16,1944.665,1457.951,2239.38,2019.69,2304.29
hsa-miR-7111-3p,9.11286,5.68625,5.57474,8.49909,9.08919,7.74661,7.70634,9.51996,9.67354,11.09789,8.53167,8.16784,10.07821,7.65598,7.74659
hsa-miR-7111-5p,0.1,0.1,0.1,0.1,0.1,1.80802,1.81788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7112-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7112-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7113-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7113-5p,0.1,6.61541,0.1,0.1,3.62368,0.1,0.1,0.1,2.41016,0.1,2.14638,0.1,0.1,0.1,0.1
hsa-miR-7114-3p,6.62126,2.43433,3.65031,5.6005,6.38442,4.94137,3.35305,3.3066,3.49527,6.71648,5.17915,2.85609,7.29341,2.92837,3.22271
hsa-miR-7114-5p,13.41016,17.39729,0.1,33.188,60.2273,42.0836,89.1864,39.5143,27.4103,38.5993,40.0557,45.62,40.9005,36.1324,78.4589
hsa-miR-7150,344.691,405.347,16.62881,625.673,641.396,1002.574,928.542,1483.934,3482.92,1368.858,799.359,655.918,856.031,615.158,1011.23
hsa-miR-7151-3p,1.46358,0.1,0.1,0.1,9.76993,7.06482,10.11288,2.20621,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7151-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7152-3p,8.38707,10.20767,0.1,20.7624,33.1824,30.5711,49.4025,26.3228,48.1421,21.28707,20.99584,23.2628,19.75966,11.63333,35.2859
hsa-miR-7152-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7153-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7153-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7154-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7154-5p,0.1,4.12506,0.1,0.1,4.40332,4.56679,1.72704,1.79547,5.28833,0.1,4.48599,0.1,0.1,0.1,0.1
hsa-miR-7155-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7155-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7156-3p,0.1,0.1,0.1,0.1,5.2659,8.34455,5.91181,4.10677,2.11666,0.1,4.28943,0.1,0.1,0.1,0.1
hsa-miR-7156-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7157-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7157-5p,0.1,0.1,0.1,0.1,1.65325,0.1,6.27438,0.1,5.63103,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7158-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7158-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7159-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7159-5p,0.1,7.82688,0.1,5.4465,7.86367,5.58658,5.49821,5.39703,11.0751,0.1,5.78378,5.63754,4.62688,0.1,0.1
hsa-miR-7160-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7160-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7161-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7161-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7162-3p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-7162-5p,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hsa-miR-718,17.99488,29.34324,4.28926,40.49524,28.32255,117.4084,132.9058,191.7323,277.538,166.7566,77.00293,67.92974,76.49585,69.03876,76.26503
